matchId,t1Dragons,t2Dragons,t1Rift,t2Rift,topGoldDiff,jgGoldDiff,midGoldDiff,adcGoldDiff,suppGoldDiff,t1TopTowerTaken,t1MidTowerTaken,t1BotTowerTaken,t2TopTowerTaken,t2MidTowerTaken,t2BotTowerTaken,gameLength,winningTeam,team1Top,team1Jg,team1Mid,team1Adc,team1Supp,team2Top,team2Jg,team2Mid,team2Adc,team2Supp
NA1_4237357052,2,0,0,1,-548,333,3449,-22,-640,0,0,0,0,1,0,976,200,Fiora,Warwick,Zilean,Kaisa,Lulu,Teemo,Volibear,Fizz,Twitch,Senna
NA1_4239662841,1,1,0,1,569,-201,-1978,27,594,0,1,0,0,0,0,1231,100,Renekton,Khazix,Ahri,Lucian,Morgana,Sett,XinZhao,Veigar,Vayne,Leona
NA1_4258446844,0,1,0,0,-4755,932,63,-1296,113,2,0,0,0,0,0,1714,200,MonkeyKing,Hecarim,Anivia,Zeri,Lulu,Sion,Kayn,Kaisa,Caitlyn,Brand
NA1_4259124999,2,0,1,0,641,1103,611,-3250,-943,0,0,0,0,0,0,2196,200,Sion,Ivern,Vladimir,Xayah,Lux,Chogath,Seraphine,Corki,JarvanIV,Ezreal
NA1_4254155066,0,1,0,1,124,-1606,-919,-2647,-1684,1,0,1,0,0,0,1743,200,Urgot,Kayn,Vladimir,Ziggs,Soraka,Kayle,Zac,Lux,Jhin,Pyke
NA1_4253820340,0,1,1,0,629,162,-1417,1478,392,0,0,0,0,1,0,1736,100,Volibear,LeeSin,Katarina,Jinx,Thresh,Vayne,Diana,Talon,Caitlyn,Soraka
NA1_4258983936,1,0,1,0,-1222,-1390,-394,91,1855,1,0,0,0,0,0,1538,200,Singed,Nocturne,Ahri,Jhin,Blitzcrank,Chogath,Sejuani,Malzahar,Yasuo,Soraka
NA1_4242127278,1,1,0,1,217,987,1346,-2315,116,0,0,0,0,0,0,2172,100,Irelia,Lillia,Ahri,Jhin,Blitzcrank,Nasus,Graves,Viktor,Vayne,Zyra
NA1_4254258447,1,1,0,1,-2614,-1447,-915,909,1012,1,1,0,0,0,0,1816,100,Vayne,Viego,Mordekaiser,Ekko,Thresh,Sion,FiddleSticks,Lux,Zeri,Karma
NA1_4246894364,0,2,0,1,-2789,-1685,-2386,317,-482,1,2,0,0,0,0,1934,200,Garen,Graves,Ekko,Kaisa,Senna,Volibear,Amumu,Ahri,Tristana,Lux
NA1_4248153070,1,0,1,0,3567,1358,1806,-2133,783,0,0,0,0,1,0,1831,100,Mordekaiser,Skarner,Orianna,MissFortune,Xerath,Sett,MasterYi,Yone,Draven,Alistar
NA1_4244244993,0,1,1,0,-102,-143,-1543,-463,-411,0,1,0,0,0,0,2100,200,Garen,Viego,Ahri,Samira,Nautilus,Jax,Vi,Fizz,Ezreal,Seraphine
NA1_4258143861,1,1,0,1,-2575,230,-574,4620,1689,0,0,0,0,0,1,1810,100,Kled,Warwick,Fizz,Ezreal,Neeko,Kayle,Kindred,Sion,Jinx,Brand
NA1_4258679781,0,2,0,0,921,-1726,-788,1702,349,0,0,0,0,0,0,1647,200,Tryndamere,LeeSin,Katarina,Vayne,Brand,Darius,Nocturne,Viktor,Kalista,Nautilus
NA1_4241055501,0,2,0,1,-3026,-1501,-2744,-1768,-3344,1,1,1,0,0,0,1771,100,Mordekaiser,Volibear,Yasuo,MissFortune,Lux,Tryndamere,Rengar,Orianna,Kaisa,Velkoz
NA1_4237395176,0,1,0,0,3530,-1839,850,-1213,-1460,0,0,0,1,0,0,2678,100,Quinn,Shaco,Galio,KogMaw,Yuumi,Aatrox,Rammus,Katarina,Jinx,Nami
NA1_4237696754,1,1,0,0,-1514,-1203,2560,-36,-866,1,0,0,0,0,0,2114,100,Urgot,Amumu,Yasuo,Jhin,Yuumi,Tryndamere,Hecarim,Sylas,Ezreal,Senna
NA1_4251682176,1,0,1,0,-939,-298,-375,252,-496,0,0,0,0,0,0,1799,100,Yone,MasterYi,Ahri,Jinx,Thresh,Jax,Kayn,Ekko,MissFortune,Lux
NA1_4259591937,0,1,1,0,-100,-579,866,-450,-248,0,0,0,1,0,0,1584,100,DrMundo,Zac,Veigar,Caitlyn,Senna,Fiora,Diana,Lucian,Vayne,Lux
NA1_4253487697,1,1,0,0,276,-443,-2224,1675,-554,0,0,0,0,0,0,2158,100,Camille,Karthus,Talon,Jhin,Karma,Gragas,MasterYi,Zed,Caitlyn,Lux
NA1_4257182550,0,1,1,0,2357,-2010,141,-3099,-959,0,0,1,2,0,0,2707,100,Teemo,DrMundo,Ahri,Twitch,Lux,Fiora,Khazix,Sylas,Aphelios,Shaco
NA1_4242919653,2,0,0,0,1722,538,-359,-2922,-1854,0,0,0,1,0,0,2190,200,Teemo,Viego,Syndra,Aphelios,Brand,Shen,Mordekaiser,Fizz,Draven,Nautilus
NA1_4252482811,2,0,1,0,-2534,-847,413,1626,799,1,0,0,0,0,1,2405,200,Yone,Hecarim,Lux,Urgot,Blitzcrank,Gwen,Ivern,Xerath,Ezreal,Senna
NA1_4258653311,1,1,1,0,706,881,547,1317,796,0,0,0,0,0,0,1773,100,Garen,Hecarim,Veigar,Jinx,Xerath,Mordekaiser,Viego,Varus,MissFortune,Morgana
NA1_4246956501,1,0,1,0,-1235,-347,-1166,2175,322,0,0,0,0,0,0,1400,200,Trundle,LeeSin,Sion,Vayne,Lulu,Jax,Hecarim,Akali,Samira,Thresh
NA1_4259304569,0,1,1,0,2849,298,2161,-1563,-323,0,0,0,1,2,0,1632,100,Malphite,Volibear,Ahri,Zeri,Morgana,Vladimir,Ivern,Fizz,Jinx,Zyra
NA1_4250594873,0,2,0,0,993,-328,3086,-482,154,0,0,0,0,0,0,621,100,Warwick,Pyke,Xerath,Vayne,Lux,Urgot,Twitch,Yone,Jhin,Renata
NA1_4246692687,2,0,1,0,-105,486,1871,-520,902,0,0,0,0,0,0,2441,200,Graves,Amumu,Zed,Vayne,Renata,Gangplank,Ekko,Fizz,Jinx,Brand
NA1_4241573153,1,0,1,0,3625,-17,-343,772,930,0,0,0,1,0,0,1837,200,Darius,Kayn,Orianna,Caitlyn,Galio,Yone,FiddleSticks,Karma,Ezreal,Swain
NA1_4255559741,0,2,1,0,931,-1039,527,-158,698,0,0,0,1,0,0,1130,100,Shen,Kayn,Vladimir,Ezreal,Senna,Trundle,Ekko,Fizz,Kaisa,Nautilus
NA1_4234792686,0,1,1,0,734,-2064,504,580,878,0,0,0,0,0,0,1226,100,Yorick,Ekko,Yone,Lucian,Zilean,Volibear,Lillia,Zed,Jhin,Yuumi
NA1_4242412416,1,1,0,0,-2226,-748,-1942,433,-457,1,0,0,0,0,0,1904,100,Malphite,XinZhao,Yasuo,Tristana,Renata,Shen,Diana,Katarina,Caitlyn,Lux
NA1_4247060331,1,0,0,0,1537,-1158,-1641,3147,2200,0,0,0,0,0,1,2137,200,Camille,Zac,Ekko,Kaisa,Leona,Nocturne,Trundle,Vex,Swain,Pyke
NA1_4238372813,0,2,0,1,-2397,-987,-302,-1976,-1376,1,0,0,0,0,0,2008,100,Kennen,Pantheon,Yasuo,Brand,Sion,Jax,MissFortune,Sett,Graves,Janna
NA1_4244289523,0,2,0,0,-1092,460,-13,1346,-230,0,0,0,0,0,0,1917,200,Graves,JarvanIV,Zoe,Kaisa,Senna,Kayle,RekSai,Leblanc,Jinx,Lux
NA1_4259121565,0,2,1,0,-227,1390,548,-840,-464,0,0,0,0,0,0,967,200,Kennen,Kayn,Vex,Samira,Nautilus,Mordekaiser,Khazix,Zyra,Katarina,Yuumi
NA1_4245300955,0,1,1,0,1021,648,-713,-1378,-1008,0,0,0,0,0,0,1613,200,Gwen,Diana,Vex,Varus,Nami,Gnar,Vi,Zed,Zeri,Yuumi
NA1_4255009106,0,1,0,0,-102,172,-913,-1255,-321,0,0,0,0,0,0,1172,200,Malphite,MasterYi,Lux,Jhin,Karma,Sett,Graves,Ahri,Lucian,Braum
NA1_4241309520,1,0,1,0,3506,163,515,3100,574,0,0,0,1,0,0,1529,100,Ornn,Graves,Corki,Jinx,Sona,Fiora,Vi,Pantheon,Draven,Lux
NA1_4246024412,1,1,1,0,-967,851,-460,141,955,0,0,0,0,0,0,1649,200,Volibear,Khazix,Sylas,Vayne,Lulu,Malphite,Hecarim,Ahri,Jinx,Soraka
NA1_4247677742,1,1,0,1,-1426,136,-179,2774,2034,1,0,0,0,0,2,2242,200,Sett,Teemo,Katarina,Lucian,Nami,Singed,Shaco,Galio,Jhin,Shen
NA1_4249533821,0,1,1,0,3492,1946,-828,-288,-659,0,0,0,1,0,0,1438,100,Khazix,Sett,Malzahar,Samira,TahmKench,DrMundo,Graves,Vex,Jinx,Morgana
NA1_4244843646,0,2,1,0,111,-3353,-1213,256,570,0,0,0,0,0,1,1744,100,Jayce,Graves,Irelia,Jhin,Lux,Akali,Lillia,Lucian,Caitlyn,Morgana
NA1_4234728714,2,0,0,0,-26,749,1651,2668,-503,0,0,0,0,0,1,2048,100,Volibear,Zac,Katarina,MissFortune,Blitzcrank,Urgot,Sejuani,Irelia,Vayne,Leona
NA1_4243727849,0,1,0,0,-1590,340,1478,-828,-1049,0,0,0,0,0,0,1412,200,Graves,Hecarim,Lux,Zeri,Senna,Garen,MasterYi,Vex,Jhin,Sona
NA1_4259282583,1,0,0,1,-2140,1851,1045,3096,752,1,0,0,0,1,1,2179,200,Yone,LeeSin,Ahri,Lucian,Leona,Malphite,Kayn,Yasuo,Vayne,Xerath
NA1_4257613163,0,1,0,1,-2592,1343,-3111,-1266,-911,1,1,0,0,0,0,1997,100,Aatrox,Mordekaiser,Anivia,Jhin,Morgana,Gnar,LeeSin,Pyke,Ezreal,Karma
NA1_4251771484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,200,Riven,Lillia,Qiyana,Ezreal,Renata,Leblanc,Vi,Jayce,Samira,Pantheon
NA1_4252953763,1,0,1,0,-143,2994,1734,2152,243,0,0,0,0,1,0,2038,100,Camille,Hecarim,Vladimir,Seraphine,Janna,Garen,Trundle,Kayle,Caitlyn,Zoe
NA1_4238798559,0,2,1,0,2260,263,-78,-888,-129,0,0,0,1,0,0,1758,200,Vayne,Akshan,Malzahar,Diana,Brand,Teemo,MasterYi,Velkoz,Jhin,Xerath
NA1_4252773331,2,0,0,1,3977,382,625,301,-518,0,0,0,1,0,0,1921,100,MonkeyKing,Nunu,Malzahar,Qiyana,Zyra,Sett,Shyvana,Irelia,Lucian,Soraka
NA1_4252987778,1,1,0,1,-1377,-2507,-301,3274,-6,0,0,0,0,0,0,1703,100,Urgot,Hecarim,Vex,Jhin,Zyra,DrMundo,Nocturne,Yasuo,Veigar,Lulu
NA1_4242882370,0,2,0,1,-2549,-1339,-2065,603,-367,1,0,0,0,0,0,2119,200,Nasus,Diana,Vladimir,Kaisa,Leona,Garen,Vi,Evelynn,Caitlyn,Senna
NA1_4254632267,0,1,0,1,-2774,66,-629,2417,407,1,0,0,0,0,1,1016,200,Volibear,Zac,Yasuo,Xayah,Zyra,Yorick,JarvanIV,Viktor,Ezreal,Alistar
NA1_4237356464,0,1,0,1,86,-1863,-450,504,-225,0,1,0,0,0,0,2218,200,Fiora,Kayn,Sylas,Jinx,Nautilus,Irelia,Zed,Ahri,Caitlyn,Lux
NA1_4254985592,0,1,1,0,2416,1235,1269,-4682,-115,0,0,1,1,0,0,1750,200,Teemo,Graves,Seraphine,Jhin,Nautilus,Volibear,Udyr,Velkoz,Lulu,Ashe
NA1_4257767156,0,0,0,0,505,-254,1071,1042,-1370,0,0,0,0,0,0,2345,100,Nasus,Warwick,Veigar,Kaisa,Zyra,Gnar,XinZhao,Lucian,Vayne,Soraka
NA1_4260758757,1,0,1,0,880,6603,3028,299,1104,0,0,0,1,1,1,1959,200,Sett,Nidalee,Pantheon,Ziggs,RekSai,Aatrox,Amumu,Kassadin,Jinx,Thresh
NA1_4250045945,1,0,0,1,-1638,1563,854,853,-46,0,1,0,0,0,1,1232,200,Renekton,LeeSin,Fizz,Vayne,Brand,Riven,Rengar,Akali,Ezreal,Velkoz
NA1_4244216699,2,0,0,0,1020,651,3170,-385,39,0,0,0,0,0,0,1603,200,Poppy,Diana,Ahri,Kaisa,Velkoz,Lillia,Viego,Yasuo,Veigar,TahmKench
NA1_4246516675,2,0,1,0,2245,1591,6,1371,903,0,0,0,1,0,0,1566,100,Katarina,Kayn,Akshan,Ashe,Blitzcrank,Trundle,Kindred,Malphite,Jinx,Pyke
NA1_4254302502,1,0,0,1,16,894,173,308,1272,0,0,0,0,0,0,2358,100,Darius,MasterYi,Diana,Jinx,Zyra,Tryndamere,Volibear,Viktor,Ezreal,Neeko
NA1_4249578861,0,1,0,1,999,171,103,1323,1938,1,0,0,1,0,1,1920,200,Fiora,Nidalee,Ahri,MissFortune,Karma,Akshan,Vi,Lux,Kaisa,Leona
NA1_4237735036,1,1,0,0,755,-1483,4378,-1242,-890,0,0,1,0,0,0,2037,100,Teemo,Amumu,Viktor,Ashe,Quinn,Gwen,Lillia,Yasuo,Samira,Pyke
NA1_4255909672,1,1,0,1,2391,-2498,-1772,-1898,856,0,0,1,0,0,0,1245,100,Sett,MasterYi,Teemo,Vayne,Lulu,Ornn,DrMundo,Katarina,Kaisa,Thresh
NA1_4260750870,1,0,0,1,3220,4768,1863,2962,2671,0,0,0,1,3,2,1327,100,Fiora,Viego,Syndra,Jhin,Brand,Nasus,Kayn,Annie,Jinx,Leona
NA1_4245916147,0,1,1,0,895,1640,-1739,-1980,126,0,0,0,0,0,0,1815,200,Akali,Rengar,Sylas,Kaisa,Yuumi,Jayce,Kayn,TwistedFate,Ashe,Zyra
NA1_4244730647,0,2,0,1,-699,-581,-838,-1659,62,0,1,0,0,0,0,1515,100,Garen,LeeSin,Yasuo,Aphelios,Nami,Sett,Diana,Qiyana,Jhin,Lux
NA1_4257008242,1,0,1,0,3334,2229,1390,1935,1541,0,0,0,3,0,0,2165,100,Garen,Zac,Vex,Caitlyn,Renata,Aatrox,Vi,Talon,Ashe,Morgana
NA1_4247397243,1,1,0,0,181,-605,576,220,-1212,0,0,0,0,0,0,2495,200,Yone,Kayn,Lux,Twitch,Karma,Jayce,Qiyana,Neeko,Caitlyn,Rell
NA1_4239301646,1,0,1,0,-1657,-705,-1461,833,-218,0,0,0,0,0,0,1702,200,Yone,FiddleSticks,Zyra,Jinx,TahmKench,Fiora,Hecarim,Yasuo,Kaisa,Lux
NA1_4242514434,0,2,1,0,-789,-438,432,-1587,-1996,0,0,1,0,0,0,1712,100,Tryndamere,Warwick,Swain,Vayne,Galio,DrMundo,Poppy,Akali,Zeri,Lux
NA1_4244626272,0,1,1,0,-1426,1020,-2673,-1358,-1487,0,1,1,0,0,0,2020,100,Sion,Vi,Veigar,Jinx,Nautilus,Akshan,Volibear,Kaisa,Samira,Pyke
NA1_4253385291,1,1,1,0,-510,-653,-356,809,794,0,0,0,0,0,0,2041,200,Yorick,MasterYi,Xerath,Draven,Thresh,Jax,LeeSin,Ryze,Ashe,Shaco
NA1_4247753978,1,1,0,0,806,-2160,1280,-336,281,0,0,0,0,0,0,2139,100,Teemo,Ekko,Jayce,Xayah,Nautilus,Sett,Rengar,Sylas,Jhin,Janna
NA1_4255402204,1,0,1,0,283,1635,101,1740,-74,0,0,0,0,0,0,1718,200,Nasus,Zac,Kassadin,Draven,Karma,Mordekaiser,Khazix,Irelia,Lucian,Lux
NA1_4257432025,1,1,1,0,2223,-269,-3730,649,1003,0,0,0,1,0,0,1178,100,Trundle,Diana,Teemo,MissFortune,Lux,Camille,Shyvana,Ahri,Sivir,Vex
NA1_4235750963,2,0,1,0,34,1642,-888,1682,1384,0,0,0,1,0,1,1590,100,Aatrox,Graves,Syndra,Jhin,Thresh,Ornn,LeeSin,Galio,Lucian,Nami
NA1_4257208594,2,0,0,1,-219,-335,-59,-2351,-764,0,0,1,0,0,0,1753,100,Yasuo,Morgana,KogMaw,Jinx,Nami,Urgot,Warwick,Gangplank,Jhin,Xerath
NA1_4239458439,0,1,0,0,787,1231,2879,-1502,-432,0,0,0,0,0,0,1711,200,Nasus,Shyvana,Akali,Zeri,Lulu,Renekton,MasterYi,Sylas,MissFortune,Leona
NA1_4247846942,1,1,1,0,3057,1622,356,-21,374,0,0,0,2,0,0,1728,100,Sett,Hecarim,Viktor,Jhin,Pyke,Sion,FiddleSticks,Zoe,Aphelios,Lux
NA1_4235674544,1,1,1,0,1437,132,2050,-958,-635,0,0,0,0,1,0,1018,100,Trundle,Khazix,Ornn,Zeri,Seraphine,Urgot,Vi,Vex,Kaisa,Nautilus
NA1_4243115933,1,1,1,0,830,402,1107,-1026,-86,0,0,0,0,1,0,938,100,Teemo,MasterYi,Yasuo,Ashe,Soraka,MonkeyKing,Viego,Fizz,Kaisa,Renata
NA1_4257016679,1,0,0,0,-1411,810,-1117,743,-129,0,0,0,0,0,0,1301,200,Darius,Mordekaiser,Qiyana,Lucian,Lux,Ryze,Khazix,Yone,Jhin,Xerath
NA1_4258103164,2,0,0,1,-706,837,1141,-132,638,1,0,0,0,0,0,2446,200,Riven,JarvanIV,Yone,Sivir,Brand,Jax,Mordekaiser,Lux,Ezreal,Lulu
NA1_4247769624,1,0,0,0,-1178,2974,1397,1438,1934,0,0,0,0,0,1,1735,200,Yorick,Kayn,Xerath,Samira,Nautilus,Graves,Poppy,Viktor,Xayah,Rakan
NA1_4258190659,0,2,0,1,-1634,-2942,993,40,-380,1,0,0,0,0,1,2148,200,Malphite,Zac,Galio,Caitlyn,Pyke,Akshan,RekSai,Veigar,Ezreal,Soraka
NA1_4247222349,1,0,0,1,-1884,-518,-250,126,726,1,0,0,0,0,0,1210,200,Fiora,LeeSin,Ekko,Lucian,Nami,Nasus,Taliyah,Qiyana,Caitlyn,Leona
NA1_4255917573,1,1,0,0,346,1450,208,324,-108,0,0,0,0,0,0,1768,100,Tryndamere,Akali,Volibear,Caitlyn,Zyra,Mordekaiser,Vi,Irelia,Jhin,Nautilus
NA1_4256186489,2,0,1,0,927,-1056,-994,467,-1852,0,0,0,0,0,0,2257,100,Teemo,Hecarim,Lucian,Vayne,Swain,Gangplank,Diana,Yasuo,Jinx,Janna
NA1_4249266115,2,0,0,1,292,492,2095,-92,-831,1,0,0,0,1,0,2214,100,Yasuo,Rammus,Annie,Zeri,Leona,Pantheon,Rengar,Lux,Twitch,Zilean
NA1_4238576873,2,0,0,0,1383,1211,1867,-441,-2803,0,0,1,0,0,0,1868,200,Yorick,MasterYi,Veigar,MissFortune,Pyke,Vayne,Riven,Velkoz,Jinx,Thresh
NA1_4256626571,0,2,1,0,1265,1254,-1246,-3284,-406,0,1,0,0,0,0,1803,100,Rumble,Warwick,Yasuo,Ezreal,Xerath,Teemo,Graves,Qiyana,Jhin,Morgana
NA1_4254578509,2,0,0,1,-1183,-2126,-1739,1851,308,1,0,0,0,0,0,1810,200,Fiora,MasterYi,Malzahar,Ashe,MissFortune,Gnar,Kindred,Ekko,Leona,Draven
NA1_4235624331,1,0,0,0,-455,-1334,186,-21,919,0,0,0,0,0,0,2094,200,Garen,Volibear,Quinn,Sivir,Zyra,Jax,Nunu,Pantheon,Kaisa,Lux
NA1_4252928847,0,1,0,1,-1964,-1169,-385,560,962,2,0,0,0,0,0,2007,100,Samira,MasterYi,Katarina,Caitlyn,Sett,Kayn,Rumble,Veigar,Vayne,Zilean
NA1_4258904964,2,0,1,0,905,1929,1964,881,851,0,0,0,1,1,0,1868,100,Jax,LeeSin,Ryze,Tristana,Leona,Fiora,Udyr,Veigar,Caitlyn,Nami
NA1_4251967514,0,2,0,1,382,-766,-3543,-801,-1161,0,1,0,0,0,0,1871,100,Renekton,Viego,Pyke,Draven,Taliyah,Yasuo,MonkeyKing,Akali,Samira,Soraka
NA1_4259961627,2,0,0,1,2321,-54,-981,-1324,188,0,0,0,0,0,0,1548,200,Ornn,Khazix,Veigar,Karthus,Nautilus,Sion,Zilean,Viego,Jinx,Zyra
NA1_4255605829,0,1,0,1,-219,-607,1308,809,-495,1,0,0,0,0,0,1604,100,Vladimir,Shyvana,Talon,Yasuo,Nautilus,Garen,LeeSin,Ryze,Vayne,Thresh
NA1_4242303834,0,1,1,0,609,412,36,204,447,0,0,0,0,0,0,1865,200,Riven,Volibear,Akali,Lucian,Nautilus,Ekko,Nasus,AurelionSol,Jhin,Swain
NA1_4246289994,0,1,0,1,51,2,-1849,-1785,-841,0,0,0,0,0,0,1406,100,Tryndamere,Vi,Viktor,Vayne,Lux,Singed,MasterYi,Zed,Ashe,Nami
NA1_4238787158,1,1,0,0,405,1582,-3637,903,1897,0,1,0,0,0,1,1000,200,Yone,LeeSin,Yasuo,Zeri,Pyke,Yorick,Ekko,Viego,Lucian,Renata
NA1_4247434661,1,1,1,0,397,-841,-1736,796,791,0,0,0,0,0,0,1519,100,Gwen,Volibear,Yone,Jhin,Blitzcrank,Illaoi,LeeSin,Zoe,Caitlyn,Nautilus
NA1_4244467461,1,0,0,1,-1444,-927,1210,558,1456,1,0,0,0,0,0,1469,100,Aatrox,Rammus,Akshan,Vayne,Zyra,Fiora,Nocturne,Sylas,Zeri,Janna
NA1_4236652242,2,0,0,1,135,1149,593,1325,1106,1,0,0,0,0,0,1891,100,Aatrox,Hecarim,Cassiopeia,Jinx,Yuumi,Garen,Mordekaiser,Akshan,Jhin,Lux
NA1_4239908612,0,1,1,0,604,409,-1300,-1011,264,0,0,0,0,0,0,1442,100,Kennen,Trundle,Akali,Caitlyn,Seraphine,Jayce,Nidalee,Vladimir,MissFortune,Senna
NA1_4235198347,1,0,0,1,2434,-135,963,685,-52,0,0,0,1,0,0,1545,200,Teemo,Kayn,Ahri,Draven,Zyra,Tryndamere,Karthus,Akshan,Kalista,Lux
NA1_4255820324,0,1,0,0,1484,-195,516,-133,103,0,0,0,0,0,0,1954,100,Aatrox,Shaco,Fizz,Caitlyn,Ornn,Sett,MasterYi,Ekko,Kaisa,Nami
NA1_4246460065,0,1,0,1,1604,-501,-920,-644,-73,0,0,0,1,0,0,1602,100,Garen,Ekko,Zed,Jhin,Lulu,Kayle,Kayn,Lissandra,Caitlyn,Lux
NA1_4257775710,1,0,0,1,112,-1159,-1979,2708,1586,0,1,0,0,0,1,1688,200,Malphite,Amumu,Yasuo,Samira,Nautilus,Fiora,Talon,Yone,Caitlyn,Soraka
NA1_4259397767,1,1,1,0,-1044,-1917,-2604,825,738,0,0,0,0,0,0,1979,200,Tryndamere,Ekko,Viktor,Tristana,Rakan,Shen,Graves,Ahri,Jhin,Blitzcrank
NA1_4248606373,1,0,0,1,-2188,-1336,804,1892,909,1,0,0,0,1,0,1725,200,Teemo,Elise,Zed,Tristana,Taliyah,Irelia,Olaf,Yone,Lucian,Nami
NA1_4237385418,0,1,0,1,-1106,-1141,-3082,-1674,-289,0,0,0,0,0,0,746,200,Urgot,Nocturne,Kaisa,Ashe,Lux,Teemo,Shaco,Leblanc,Ezreal,Pyke
NA1_4243035933,0,2,1,0,3428,683,1171,-3145,759,0,0,0,2,0,0,1853,100,Chogath,FiddleSticks,Ryze,Vayne,Bard,Gnar,Rengar,Qiyana,Ziggs,Brand
NA1_4251885848,0,1,1,0,906,-511,-265,1179,-1207,0,0,0,1,0,0,1568,200,Tryndamere,Shaco,Tristana,Kaisa,Rakan,Garen,Kayn,Corki,Samira,Lux
NA1_4242286855,1,1,1,0,925,177,-569,1060,2087,0,1,0,0,0,1,1158,200,Tryndamere,Sejuani,Viktor,Caitlyn,Seraphine,Darius,Viego,Pantheon,Veigar,Velkoz
NA1_4245284337,0,1,0,0,-725,-821,-174,1238,-179,0,0,0,0,0,0,2077,200,Malphite,XinZhao,Orianna,Zeri,TahmKench,Rumble,Mordekaiser,Corki,Twitch,Lulu
NA1_4240410801,1,1,1,0,-1568,1626,-32,2514,-872,0,0,0,0,0,0,1591,100,Akshan,Nunu,Ekko,Vayne,Lux,Gwen,Hecarim,Yasuo,Ezreal,Thresh
NA1_4245228601,2,0,0,1,1073,1524,1106,2267,1533,0,0,0,0,0,1,1919,100,Mordekaiser,Riven,Lux,Jhin,Xerath,Yorick,MasterYi,Viktor,Kaisa,Yuumi
NA1_4257470866,2,0,0,0,2332,1159,-1543,22,1046,0,0,0,1,0,0,1720,200,Renekton,Diana,Yasuo,TwistedFate,Rell,Sett,FiddleSticks,MonkeyKing,Jhin,Nautilus
NA1_4242646707,0,1,1,0,500,-151,-450,654,699,0,0,0,0,1,0,1513,100,Renekton,Volibear,Ekko,Vayne,Renata,Chogath,Kayn,Kaisa,Zeri,Yuumi
NA1_4251947089,0,0,0,0,945,-285,-876,-1133,-166,0,0,0,0,0,0,1655,200,Camille,Shaco,Fizz,Kaisa,Veigar,Kayle,Nocturne,Viktor,Vayne,Senna
NA1_4253502626,0,1,1,0,-1129,958,1386,-167,-132,0,0,0,0,1,0,1156,200,Teemo,Trundle,Orianna,Sivir,Ashe,Darius,Udyr,Ryze,Jinx,Karma
NA1_4252538480,0,1,1,0,-3800,792,630,-1295,-731,1,0,1,0,0,0,1830,100,Jax,Evelynn,Zilean,Vayne,Xerath,Sion,JarvanIV,Nasus,Kaisa,Thresh
NA1_4236981895,0,1,1,0,-1617,1331,1979,-268,350,0,0,0,0,1,0,1760,100,Garen,LeeSin,Vladimir,Jinx,Nami,Kayle,Trundle,Syndra,Akshan,Soraka
NA1_4252105912,1,1,0,0,-886,910,-2182,-2181,-1864,0,0,1,0,0,0,1875,200,Tryndamere,Nocturne,Fizz,Ezreal,Senna,Aatrox,Viego,Ahri,Ashe,Leona
NA1_4246013377,0,1,0,1,688,-1171,-430,-511,-539,0,0,0,0,0,0,1466,200,Sett,Diana,Yasuo,Kaisa,Senna,Jax,LeeSin,Annie,Samira,Renata
NA1_4244668717,1,0,1,0,506,-132,-1292,328,717,0,0,0,0,0,0,1952,100,Darius,Kayn,Yone,Vayne,Neeko,Irelia,Volibear,Katarina,Jhin,Zilean
NA1_4244184995,1,0,0,0,-1381,-574,733,51,1489,1,0,0,0,0,1,1235,100,Sion,Kindred,Talon,Samira,Lux,Irelia,LeeSin,Diana,Jinx,Swain
NA1_4251097004,1,0,0,0,-642,-80,-848,1143,-945,0,0,0,0,0,0,1705,200,Sion,XinZhao,Lux,Zeri,Alistar,Chogath,Viego,Vex,Kalista,Xerath
NA1_4246726950,0,2,1,0,492,-584,-628,165,1463,0,0,0,1,0,0,2102,200,Gangplank,Hecarim,Viktor,Jhin,Sett,Kayle,Rammus,Lissandra,Vayne,Yuumi
NA1_4258942479,1,1,1,0,2918,1140,2248,785,-1064,0,0,0,1,1,1,1879,100,Shen,Olaf,Ahri,Vayne,Vex,Garen,Khazix,Anivia,Ezreal,Nautilus
NA1_4259301618,2,0,1,0,130,837,575,-1756,-1125,0,0,0,0,0,0,1715,100,Riven,Ekko,Quinn,Twitch,Zilean,Garen,LeeSin,Ryze,Samira,Renata
NA1_4244521335,0,2,0,1,296,-1435,2765,1099,-431,0,0,0,0,0,0,1603,100,Akali,Kayn,Kayle,Draven,Thresh,Quinn,LeeSin,Velkoz,Zeri,Morgana
NA1_4250580231,2,0,1,0,-1286,-717,-315,1212,926,0,0,0,0,0,1,614,100,Nasus,Ivern,Qiyana,Jhin,Lux,DrMundo,Rengar,Ezreal,Aphelios,Velkoz
NA1_4260004441,1,0,0,1,-2087,-394,745,-1007,425,0,0,1,0,0,0,1661,200,Kled,LeeSin,Sylas,Jinx,Nunu,Sett,Shaco,Zoe,Vayne,Pyke
NA1_4248511967,0,2,1,0,26,1244,-1516,944,-119,0,0,0,0,0,0,2187,200,Malphite,JarvanIV,Anivia,Caitlyn,Alistar,Teemo,Warwick,Irelia,Ashe,Lux
